"","y","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"49811",0,344900,3,2.5,960,1023,1,0,0,4,6,2280,720,1963,0,98022,47.3422,-122.324,1530,12400
"49821",0,640000,3,8,2020,216344,1,0,0,3,6,700,0,1970,0,98006,47.7736,-122,2490,10960
"4983",0,297000,3,1.75,2190,7523,1,0,0,4,7,1220,1400,1993,0,98023,47.574,-121.876,2140,7260
"4984",0,445000,2,1.75,1060,6117,2,0,0,5,7,940,0,1974,0,98058,47.69,-122.391,1810,7944
"49851",0,154200,3,1,2490,4880,2,0,0,4,7,1480,380,1936,0,98155,47.509,-122.124,1870,2873
"4986",0,294999,3,2.5,1140,4000,2,0,0,4,7,1620,0,2004,0,98122,47.7775,-122.212,1900,5231
"4987",0,257000,3,3,1060,4120,3,0,3,4,7,1160,580,2011,0,98038,47.514,-122.362,1377,6315
"49881",0,255000,2,1.5,2130,1120,2,0,0,5,7,6070,600,1984,0,98032,47.5217,-122.309,3420,5150
"49891",0,2720000,3,2,1990,8040,1,0,2,3,7,1720,0,1951,0,98014,47.5624,-122.078,1140,3417
"49901",0,560000,3,1,2210,8734,1,0,0,5,7,990,0,1928,0,98074,47.7228,-122.343,1430,10684
"49911",0,260000,3,1.75,3140,4344,1,0,0,4,7,2450,0,1981,0,98133,47.6339,-122.196,2340,7719
"49921",0,8e+05,3,1.75,1180,23400,2,0,0,4,6,1930,0,1955,0,98115,47.5015,-122.026,1320,8925
"49931",0,775000,3,1,1350,10281,2,0,0,3,7,1360,900,1911,0,98065,47.7428,-122.381,2550,8650
"49941",0,264950,3,3.5,730,43560,1,0,0,3,7,2900,0,1989,0,98077,47.7726,-122.13,2136,1016
"4995",0,259950,4,2.75,2210,8428,2,0,0,3,9,2510,0,2007,0,98007,47.7076,-122.199,1370,36224
"49961",0,429000,4,2.5,1070,16020,2.5,0,0,5,7,1358,0,1992,0,98117,47.6111,-122.204,2390,11144
"4997",0,475000,2,1,3550,8276,1.5,0,0,4,8,1320,0,1953,0,98074,47.7611,-122.002,1610,8131
"4998",0,831000,4,2.75,3300,8250,2,0,0,5,7,1770,0,1941,0,98107,47.7026,-121.829,1360,9000
"4999",0,225000,2,1,4070,17208,2,0,1,3,9,3920,0,1954,0,98092,47.675,-122.295,2010,11328
"50001",0,267000,3,1.75,600,11180,2,0,3,3,8,860,0,1997,0,98103,47.3291,-122.289,1240,7217
"50011",0,551100,4,1,3550,12015,2,0,0,5,9,1540,160,1969,0,98042,47.688,-122.03,1910,4000
"5002",0,275000,4,2,2890,73616,2,0,0,3,10,3200,1580,1963,0,98003,47.4952,-122.354,1620,10220
"50031",0,544000,4,1.75,3410,7125,2,0,3,3,7,1400,0,1916,0,98119,47.7462,-122.166,2090,1681
"50041",0,670000,4,3.25,1060,3980,1,0,0,4,7,1020,0,1920,0,98001,47.3657,-122.094,1360,3600
"5005",0,489500,2,2.5,1540,5000,2,0,0,3,6,1260,0,1992,0,98168,47.5394,-122.19,2150,6212
"50061",0,610000,4,2,700,3600,2,0,0,3,7,1340,0,1948,0,98001,47.4555,-122.287,1920,3225
"5007",0,480000,4,2.5,2810,5113,1,0,0,3,8,1430,0,2014,0,98102,47.3122,-122.223,1380,9772
"50081",0,587000,2,2.5,1810,7245,1,0,0,3,7,1690,60,1987,0,98019,47.4292,-122.323,1760,8160
"5009",0,782000,3,1.75,2040,4920,1.5,0,0,5,8,1000,0,1969,0,98052,47.7489,-122.293,1880,12255
"50101",0,1225000,2,2,1730,8039,1,0,2,3,8,1660,0,1962,0,98125,47.6921,-122.134,1260,15180
"50111",0,860000,4,2.5,2550,12125,1,0,0,3,11,2570,0,1969,0,98003,47.7583,-122.176,2070,107498
"50121",0,229500,3,2,4490,944,1,0,0,3,7,1500,0,1927,0,98199,47.5774,-122.206,1190,4600
"50131",0,420000,2,3.25,1380,7200,1,0,0,5,8,2650,0,1968,0,98144,47.6849,-122.029,3360,7594
"50141",0,420000,3,2.5,1870,19200,2,0,0,3,8,2040,0,1937,0,98055,47.7739,-122.042,1710,9700
"5015",0,1125000,3,3.25,2040,7200,1,0,0,4,8,1010,770,1997,0,98003,47.7114,-122.193,1443,2187
"5016",0,297000,4,2.5,1460,8400,2,0,0,4,7,800,340,1920,0,98008,47.5978,-122.368,1980,7447
"50171",0,1270000,4,2.5,2850,864,2,0,0,3,9,1000,420,1962,0,98072,47.3804,-122.117,1790,3825
"50181",0,574500,4,3.25,1250,18000,2,0,0,4,7,1730,0,1962,0,98188,47.3631,-122.036,1450,1332
"50191",0,380000,3,2.5,960,7600,1,0,0,3,7,2070,0,2006,0,98022,47.373,-122.393,1445,6631
"50201",0,660000,2,2,1100,59677,2,0,0,4,8,1780,0,2005,0,98105,47.3609,-122.052,1990,7995
"50211",0,645000,4,2.25,2600,8325,1,0,0,4,7,765,0,1988,0,98166,47.7288,-122.38,1250,8583
"50221",0,650000,4,2.5,2520,10875,1,0,4,4,9,960,420,1941,0,98103,47.6579,-122.329,1670,5000
"50231",0,7e+05,3,1,2320,8925,2,0,0,3,8,2310,0,2008,0,98074,47.6622,-122.338,1570,11275
"50241",0,471000,6,1,3150,20040,1,0,0,4,8,1780,0,1950,2005,98126,47.7676,-122.329,1620,8350
"50251",0,850000,4,2.5,2720,10125,1.5,0,0,3,7,1290,0,1954,0,98056,47.529,-122.244,1990,12710
"5026",0,549000,3,2.5,2770,4606,2,0,0,4,9,2350,0,1964,0,98117,47.3144,-122.051,1120,3800
"50271",0,540000,3,1.5,1130,21000,2,0,0,3,10,1880,0,2002,0,98001,47.7289,-122.219,2533,3295
"50281",0,588000,2,2.5,1590,12000,2,0,0,4,9,1410,0,1968,0,98166,47.4973,-122.405,2220,7213
"50291",0,205000,4,2.5,860,5400,2,0,0,3,6,1650,0,2007,0,98001,47.665,-122.283,2260,8580
"5030",0,952990,3,1,1790,9360,1.5,0,4,4,7,1611,0,1994,0,98117,47.4877,-122.314,1850,10798
"50311",0,1050000,3,1.75,5100,7210,1.5,0,0,3,9,900,0,1931,0,98092,47.3786,-122.035,1550,3240
"50321",0,372977,5,2.5,840,7371,2,0,0,3,9,1150,0,1982,0,98077,47.7454,-122.106,2400,4560
"50331",0,554000,3,2.5,3140,5338,2,0,0,3,7,1930,1630,2003,0,98045,47.56,-122.371,3090,6462
"50341",0,570000,3,2.25,1190,4500,1,0,0,4,8,1400,710,1967,0,98008,47.768,-122.067,1610,9450
"50351",0,915000,3,3.5,1320,1246,2,0,0,4,7,1420,0,1955,0,98027,47.5051,-122.039,4140,17024
"5036",0,520000,2,2.25,3430,5032,2,0,0,3,7,1620,0,1957,0,98029,47.5655,-122.389,1530,2022
"50371",0,815000,3,2.5,1820,2199,2,0,0,4,8,1150,950,1932,2011,98053,47.3076,-122.235,1600,8038
"50381",0,599000,5,2.5,3276,4874,1.5,0,0,3,8,1320,0,1950,0,98077,47.3482,-122.346,1140,34326
"5039",0,549950,4,2,3410,6975,1,0,0,3,9,3030,1020,1948,0,98001,47.5397,-122.037,2340,25346
"50401",0,852600,3,1.75,2770,186872,1,0,0,3,8,1080,0,1988,0,98058,47.3689,-122.298,2090,5606
"50411",0,245000,5,1.75,1570,43088,1,0,0,4,7,2830,0,1941,0,98007,47.6362,-122.266,1300,16672
"50421",0,585000,3,1.5,2430,7400,1,0,4,4,7,1210,0,1969,0,98065,47.3627,-122.223,2440,2541
"5043",0,472000,3,1.75,980,4000,1,0,0,3,7,1410,0,1948,0,98001,47.5705,-122.04,3640,5000
"50441",0,575000,2,1.75,1350,9800,1,0,0,3,8,2300,0,2009,0,98125,47.355,-122.396,2950,7743
"5045",0,1700000,4,1.75,1830,10617,1,0,0,4,9,3160,870,1998,0,98168,47.5916,-122.284,1250,7474
"50461",0,1738000,4,1.75,2050,12204,1,0,0,3,8,2140,570,1999,0,98008,47.6777,-122.301,1810,9350
"50471",0,510000,2,2.5,1970,3040,2.5,0,0,3,8,1250,0,1987,0,98136,47.5253,-122.316,2010,6496
"50481",0,865000,3,2.5,3910,10403,2,0,0,3,8,1230,530,1924,0,98146,47.5942,-122.336,1710,3900
"50491",0,341950,4,2.5,1330,1208,1,0,0,3,8,1920,400,2012,0,98023,47.5408,-122.373,1920,8360
"50501",0,567000,3,2.5,940,5225,2,0,0,3,7,1100,560,1924,0,98168,47.6578,-122.161,1530,10500
"50511",0,602000,3,2.5,1290,15916,1,0,0,4,10,1440,860,2006,0,98033,47.6075,-122.395,1360,18297
"50521",0,233000,3,1.75,3960,7400,1.5,0,0,5,6,2700,800,1967,0,98045,47.3619,-122.299,2940,6733
"5053",0,392450,3,2.75,2680,6000,2,0,0,4,8,2670,1240,2008,0,98052,47.5197,-122.378,1260,7162
"50541",0,635000,3,1.75,1480,7180,1,0,0,5,10,2730,1400,1988,0,98177,47.4325,-122.341,1050,7700
"50551",0,296000,4,1.75,1110,5400,1,0,0,5,10,1350,0,1944,0,98146,47.6148,-122.156,2180,5331
"50561",0,1955000,3,2.75,1050,24319,1,0,0,3,8,3400,0,1970,0,98038,47.5172,-122.321,3680,7700
"50571",0,650000,2,2.75,2190,13122,1,0,0,3,7,1320,680,1958,0,98019,47.6817,-121.989,2480,8515
"50581",0,987000,3,1,1790,5500,1,0,2,4,11,2290,750,1932,0,98106,47.381,-122.221,1560,40015
"50591",0,270000,2,3.5,2020,9435,2,0,0,4,8,1490,0,1961,0,98059,47.6632,-122.347,1680,7560
"5060",0,700500,3,1,1170,8521,1,0,0,3,7,2480,0,2001,0,98075,47.3192,-122.3,1232,10080
"50611",0,435000,2,1,2310,4625,1,0,1,4,9,2040,0,1922,0,98006,47.5169,-122.218,1250,2310
"50621",0,375000,3,2.5,3950,6401,1,0,0,4,8,2310,0,1965,0,98023,47.7335,-122.275,2140,6250
"50631",0,360000,4,3.25,1750,7760,2,0,0,3,7,1870,0,1949,0,98118,47.6271,-122.34,2460,7500
"50641",0,400950,3,1.5,1070,7700,1,0,0,3,6,1760,0,1987,0,98075,47.5093,-122.029,2840,10762
"50651",0,459000,3,1.75,1220,167125,1.5,0,0,3,8,680,0,1955,0,98106,47.6985,-122.316,2440,4080
"50661",0,265000,5,2.5,2160,6360,3,0,4,3,8,2290,0,1985,0,98022,47.5014,-122.051,1700,7620
"50671",0,950000,3,1.75,1010,1838,1,0,0,3,8,1360,900,1975,0,98115,47.3565,-122.104,1670,5132
"50681",0,219900,3,2.25,1210,27441,1,0,0,3,8,1320,0,1995,0,98006,47.4873,-122.288,2580,7400
"50691",0,4500000,4,1.75,900,1500,1,0,0,3,9,3440,0,2008,0,98058,47.4098,-122.306,3070,7242
"50701",0,719521,4,2.25,2230,8438,1,0,0,4,7,2370,0,1960,0,98117,47.58,-122.216,1600,4005
"50711",0,457500,4,2.75,1520,9000,2,0,0,4,5,1490,0,1956,0,98178,47.4947,-122.21,2150,5580
"50721",0,485000,4,2.5,1190,4400,1.5,0,0,3,7,3270,250,1967,0,98029,47.6806,-121.997,3720,6250
"5073",0,363000,2,1.75,2810,5000,2,0,2,4,10,800,0,2000,0,98034,47.6864,-122.358,2430,10706
"50741",0,712000,4,1.75,940,7300,1,0,0,3,8,1940,0,1941,0,98103,47.6571,-122.38,2370,5800
"50751",0,333000,4,2.5,810,6500,2,0,0,3,8,1620,0,1928,0,98115,47.3645,-122.322,1410,7834
"50761",0,370000,3,2.5,2030,21196,2,0,0,3,9,1880,460,1942,0,98117,47.6614,-122.145,1320,14576
"50771",0,415000,2,2.25,3020,103672,1,0,0,3,8,2860,0,2006,0,98168,47.5322,-122.4,2600,8168
"50781",0,395000,2,2.5,2360,5790,1,0,0,4,7,920,0,1987,1987,98006,47.5512,-122.196,1518,11403
"50791",0,442573,3,2.5,960,10836,2,0,0,3,8,1470,510,1982,0,98103,47.7048,-122.175,1640,7200
"50801",0,530000,3,1.5,2540,27468,1,0,2,4,6,1180,0,1967,0,98004,47.3099,-122.332,1330,7658
"50811",0,334000,2,2.5,860,9387,1,0,0,3,8,1670,0,2003,0,98075,47.5135,-122.288,2750,4590
"50821",0,357500,3,1.5,4030,7954,1,0,0,4,10,970,0,1956,0,98105,47.5215,-122.104,1540,8100
"50831",0,139500,4,3,2290,5500,1,0,0,3,8,2240,0,1910,0,98125,47.3604,-122.365,1440,16100
"5084",0,412500,3,2.5,1690,9219,2,0,0,3,9,1500,0,2008,0,98136,47.6291,-122.372,1510,39413
"50851",0,314200,4,2.75,2034,13280,1.5,0,0,3,9,1230,660,2011,0,98059,47.3286,-122.233,2570,7396
"50861",0,830005,4,3.75,1350,3880,1.5,0,0,1,8,1170,0,1980,0,98106,47.6866,-122.335,1440,9360
"50871",0,509500,4,1,3276,9567,2,0,3,3,7,2090,0,1921,0,98034,47.774,-122.174,1100,12800
"5088",0,291000,3,3,2850,7434,1,0,0,3,7,1610,0,1967,0,98108,47.6745,-122.167,1630,4275
"50891",0,3e+05,4,1.5,3230,10575,1,0,0,4,7,1670,0,2007,0,98117,47.5385,-122.3,2100,7395
"5090",0,250000,3,3,1850,7694,1,0,2,3,6,3110,0,1925,0,98045,47.474,-121.992,2315,5750
"5091",0,729999,4,3.75,2710,12523,2,0,0,5,8,2170,100,2014,0,98107,47.5503,-122.157,2850,21828
"50921",0,430000,3,1.75,1270,4349,1,0,0,3,7,1060,0,1992,0,98144,47.3741,-122.345,1370,5060
"50931",0,645000,3,3.5,2660,7417,1,0,0,3,7,2180,0,1994,0,98004,47.6264,-122.333,1400,12650
"50941",0,318000,4,1.5,3260,14155,1,0,0,4,7,2380,0,2001,0,98002,47.5091,-122.142,1670,8437
"50951",0,349950,5,3.25,910,9920,1,0,2,3,8,1050,900,1952,0,98040,47.6973,-122.391,1398,84070
"50961",0,1388000,2,1.5,2100,90968,2,0,1,3,8,1570,210,1920,0,98075,47.3321,-122.372,2940,3500
"50971",0,510000,3,3.5,3550,5750,2,0,0,3,7,2790,0,1945,1995,98028,47.3945,-122.308,2190,7573
"50981",0,495000,3,1.75,1890,2383,2,0,0,4,6,1240,670,2006,0,98115,47.4814,-122.147,1590,6000
"50991",0,760000,3,1,2150,6223,1,0,0,3,7,3080,0,1973,0,98106,47.3663,-122.353,1500,16050
"51001",0,641500,2,2.5,2230,2102,2,0,0,3,6,1480,0,1977,0,98155,47.7302,-122.221,2600,7515
"51011",0,264950,3,2.5,2440,4990,1,0,0,3,9,1820,0,2004,0,98199,47.6792,-122.289,2020,7920
"51021",0,598800,5,0.75,1160,273556,2,0,0,3,7,2030,820,1947,0,98105,47.5342,-122.318,1450,13545
"51031",0,353000,5,0.75,2140,7200,2,0,2,3,9,1080,0,1921,0,98106,47.6892,-121.979,3750,5750
"5104",0,455000,3,3,1340,7560,1,0,0,3,10,1270,700,1975,0,98092,47.7196,-122.387,2750,7330
"51051",0,260000,2,1.75,930,4120,2,0,0,4,9,1380,0,1996,0,98112,47.5281,-122.198,3950,3777
"51061",0,429000,2,2.5,1670,11383,1,0,0,5,8,2180,0,1938,0,98146,47.5515,-122.251,1210,4000
"5107",0,855000,3,1,1980,14653,1,0,0,4,7,2260,0,1978,0,98055,47.4514,-122.285,3120,10541
"51081",0,190000,4,1.75,720,5160,1,0,3,5,8,1190,0,1930,0,98105,47.6471,-122.34,1610,8037
"51091",0,1237500,4,1.75,3860,10229,2,0,0,5,5,1070,0,1982,0,98155,47.6899,-122.088,1610,8500
"5110",0,8e+05,3,1.75,4180,6930,2,0,0,3,8,1620,0,1967,0,98031,47.6845,-122.245,2400,7090
"5111",0,470000,4,1.75,1790,16015,2,0,0,3,9,2220,0,2014,2000,98004,47.5864,-122.223,1430,3000
"51121",0,350000,4,4.75,1270,5067,2,0,0,5,7,1520,0,1948,0,98199,47.3279,-122.374,2250,10053
"51131",0,616000,2,2.5,3310,7371,2,0,0,3,8,1590,0,1985,0,98144,47.6491,-121.966,1710,4000
"51141",0,372977,3,1.75,2530,4600,3,0,0,5,7,810,1200,1986,0,98059,47.6765,-122.121,1280,19200
"5115",0,478000,3,1.75,1620,6884,1,0,0,3,6,2810,0,1955,0,98146,47.7096,-122.318,1710,5000
"51161",0,9e+05,5,2.5,1680,5523,1,0,0,3,8,1190,0,1982,0,98065,47.7302,-122.097,2520,7500
"51171",0,670500,4,2.5,1630,3885,2,0,0,5,9,1600,0,2013,0,98115,47.6172,-122.316,1040,3825
"5118",0,649990,4,1.75,1540,9581,1,0,0,3,7,1220,0,1955,0,98103,47.6327,-122.299,1140,24602
"51191",0,470000,4,2.5,1540,10500,1,0,0,3,8,1240,0,1921,0,98030,47.7074,-122.239,2770,13500
"51201",0,748000,2,1,1090,13750,2,0,0,4,7,990,0,1977,0,98029,47.746,-122.006,2390,7350
"5121",0,389000,2,3,1540,4000,2,0,0,3,7,2450,0,1912,0,98133,47.3837,-122.174,1740,14550
"51221",0,250000,4,1.75,1010,4252,1,0,0,5,9,1060,970,1958,0,98001,47.361,-122.079,1860,9840
"51231",0,720000,3,1.75,3220,7846,1.5,0,0,5,8,560,340,1983,0,98006,47.7054,-122.213,2110,49223
"51241",0,325000,5,2.75,3090,8470,1,0,0,4,8,910,0,1959,0,98023,47.7008,-122.349,1650,3825
"51251",0,348000,2,1,3990,5000,2,0,3,3,9,3440,0,2014,0,98027,47.3184,-122.395,1900,7865
"5126",0,530000,5,2.5,1210,8850,1,0,0,3,7,1620,560,1911,0,98052,47.4685,-122.067,1440,9293
"51271",0,280000,3,1,1690,1240,1,0,0,3,7,1870,0,2014,0,98125,47.5223,-122.292,1640,11158
"51281",0,2880500,4,2.5,1240,23522,2,0,0,3,8,1240,0,1980,0,98122,47.4892,-122.331,2000,11652
"51291",0,648000,3,2.25,1600,161913,2,0,0,3,7,1850,0,1947,0,98052,47.6016,-122.158,1780,5000
"51301",0,775000,2,2.5,1030,4286,1.5,0,0,4,7,2320,690,1941,0,98042,47.3388,-122.375,3130,17668
"51311",0,390000,3,2.25,2070,4635,1,0,0,4,7,1890,0,2000,0,98006,47.7749,-122.292,1720,9744
"5132",0,762400,4,2.5,3230,35654,1,0,0,3,9,1040,0,1960,0,98008,47.3605,-121.924,1420,6760
"51331",0,958000,4,1,1500,9882,2,0,0,3,8,1210,500,1948,0,98034,47.7062,-122.177,2880,9218
"51341",0,590000,3,2.25,4500,8440,2,0,0,4,7,1960,0,2004,0,98122,47.6309,-122.018,3180,7980
"51351",0,554990,3,2.5,1020,3916,1,0,0,3,8,1180,0,1946,0,98042,47.643,-122.106,1710,4763
"51361",0,596000,3,1.5,1410,920,2,0,2,3,9,1510,0,2010,0,98033,47.6296,-122.057,1270,4000
"5137",0,345000,3,3.25,4690,11690,1,0,0,3,7,1700,1850,1977,0,98034,47.299,-122.126,2220,6766
"51381",0,273000,3,2.25,1790,9537,2,0,2,5,10,1980,670,1999,0,98030,47.4552,-122.247,1630,3060
"51391",0,250000,4,1,2220,5800,2,0,0,4,7,1840,830,1905,0,98075,47.6512,-122.211,1370,7700
"51401",0,470000,4,2.5,1640,24700,1,0,0,4,8,1310,620,1979,0,98155,47.3302,-122.115,1620,10746
"5141",0,321950,2,1.75,1500,1074,2,0,0,3,10,1300,520,1992,0,98118,47.6505,-122.169,1200,34284
"51421",0,780000,4,3.5,1300,3851,2,0,0,3,9,1970,560,2012,0,98118,47.2813,-122.126,1571,7417
"51431",0,6e+05,4,2.5,2160,21300,2,0,0,4,7,1590,0,2014,0,98004,47.6297,-122.293,2220,9100
"51441",0,607010,3,1,1680,4000,2,0,0,3,6,1980,630,1958,0,98166,47.4619,-122.091,830,7080
"51451",0,879000,5,2.5,1210,12077,1,0,0,3,9,1660,0,1979,0,98008,47.3541,-122.043,3530,9032
"51461",0,316500,3,2.5,4910,5697,1,0,3,3,9,1600,0,1968,0,98136,47.5777,-122.228,1830,11100
"5147",0,431000,4,1.75,1320,2890,2,0,0,3,6,1220,0,2005,0,98168,47.5808,-122.049,2340,10485
"51481",0,228000,5,2.25,850,43560,2,0,0,4,10,3180,0,1967,0,98014,47.7279,-122.298,1070,8823
"51491",0,5e+05,2,1,2390,7473,1,0,0,4,8,1290,0,1947,1999,98115,47.7214,-122.136,1520,4327
"5150",0,469000,2,2.5,1470,7865,1,0,0,4,6,1920,180,1987,0,98034,47.6477,-122.334,1250,2057
"51511",0,449999,4,1.75,2730,8682,2,0,0,5,7,1850,460,1950,0,98112,47.4619,-122.3,2830,3360
"5152",0,247500,4,2.25,1000,8576,1,0,0,4,7,1330,0,1990,0,98040,47.6292,-122.293,1670,21781
"51531",0,410000,2,1.75,1490,4250,2,0,0,3,7,1450,710,1974,0,98027,47.4045,-122.158,1250,5000
"51541",0,487000,2,3.25,1740,2932,1,0,4,3,7,2560,0,1946,0,98008,47.5094,-122.185,1120,6629
"51551",0,455000,3,1.75,1250,13000,2,0,0,3,7,2730,0,1908,0,98014,47.4853,-122.38,1540,9375
"51561",0,378510,5,2.5,1910,10860,1,0,0,3,7,2160,0,1972,0,98148,47.5762,-122.341,2440,20674
"51571",0,315275,5,1,1130,12000,1,0,0,3,9,1530,0,1962,0,98146,47.5365,-122.014,2390,9360
"51581",0,406000,3,2.5,1170,12001,1,0,0,5,7,1010,0,1978,0,98053,47.6753,-122.294,2670,7200
"51591",0,364000,4,3,2160,2766,1,0,0,3,9,840,0,1937,0,98055,47.6306,-122.198,2300,7200
"51601",0,239000,3,4,1290,4744,1.5,0,0,4,7,1300,0,1990,0,98023,47.4498,-122.189,1358,204732
"51611",0,682000,3,4.5,1220,10800,2,0,0,4,6,1660,0,1961,0,98074,47.6715,-122.337,1390,7750
"51621",0,259900,4,2.5,1330,14858,1,0,0,3,7,790,0,1917,2004,98007,47.3608,-122.374,1510,6625
"5163",0,161000,3,1.5,2700,7208,1,0,0,3,7,1240,440,2015,0,98030,47.444,-122.261,2240,9520
"51641",0,1580000,2,1.5,980,7350,1,0,0,3,6,700,430,1939,0,98126,47.766,-122.194,2590,80201
"51651",0,765000,3,1.75,1750,9600,2.5,0,0,3,8,1890,0,1976,0,98003,47.7566,-122.124,2110,5000
"51661",0,257200,3,3.5,3230,7604,2,0,0,4,8,2420,1220,1941,0,98118,47.3967,-122.315,2880,4316
"5167",0,435000,2,1,1650,7242,2,0,0,3,7,2400,0,2004,0,98045,47.752,-122.045,2440,3200
"51681",0,962800,3,1.5,2530,5400,1.5,0,0,3,7,1680,0,1949,0,98003,47.6549,-122.395,1750,17400
"5169",0,445000,4,2.5,1480,10189,1,0,2,4,7,1470,920,1955,0,98004,47.6367,-122.174,1880,9921
"51701",0,332000,4,2.5,1780,73600,2,0,2,3,8,1810,0,1947,0,98106,47.5677,-122.057,1290,5700
"51711",0,329950,3,1,2820,6370,2,0,0,3,7,1540,0,1984,0,98024,47.3516,-122.38,3970,12255
"51721",0,696500,3,1.75,1830,15360,1.5,0,0,3,8,1295,0,1984,2003,98133,47.6497,-122.155,1850,8944
"51731",0,565000,3,1.75,1460,43560,2,0,0,2,7,1620,0,2007,0,98004,47.5812,-122.381,1400,5060
"51741",0,535610,4,1.75,2550,12500,1,0,0,3,9,870,0,2004,1999,98042,47.5095,-122.292,1460,7852
"5175",0,292000,4,2.5,1340,4500,1,0,0,3,7,3140,0,1977,0,98008,47.3056,-122.268,2230,5750
"5176",0,370000,5,1.75,3010,6380,3,0,2,3,7,3660,0,1901,0,98038,47.6055,-122.348,2000,21673
"5177",0,936000,4,2.25,2020,8125,2,0,0,3,10,1300,0,1997,0,98133,47.7429,-122.343,1350,7475
"51781",0,235000,2,2.75,2300,10052,1.5,0,0,3,6,1770,250,1953,0,98122,47.6626,-122.316,2360,11900
"5179",0,397000,3,1,1700,7350,2,0,0,4,7,1490,160,1991,0,98056,47.4339,-122.287,3890,4000
"51801",0,430236,3,2.5,1590,4030,1,0,0,4,9,1590,0,2004,0,98038,47.4379,-122.34,2080,8535
"51811",0,302000,5,1.5,1390,17006,1,0,0,3,7,2240,0,2014,0,98034,47.6647,-122.324,4940,5000
"51821",0,224000,3,1,1310,13579,1,0,0,4,9,1060,1010,2011,0,98008,47.3321,-122.393,1400,1283
"51831",0,760000,2,2,1650,6564,1,0,0,3,7,1420,900,1930,0,98028,47.7064,-122.032,1260,4920
"51841",0,269000,4,3.25,1670,4000,2,0,0,3,12,1730,0,2003,1989,98122,47.7648,-122.32,1890,7214
"51851",0,345000,3,3,840,7202,1,0,0,4,8,3150,0,1961,0,98125,47.4367,-122.048,2750,12465
"51861",0,430000,4,1,1590,6198,1.5,0,0,3,9,840,0,2001,2014,98116,47.6217,-122.149,1900,4187
"5187",0,603500,3,3,1570,5200,2,0,0,4,7,1580,0,1978,0,98042,47.7048,-122.283,1430,8721
"5188",0,320000,3,2.25,730,3744,2,0,0,3,7,1630,0,1998,0,98032,47.5044,-122.128,1610,8100
"51891",0,668750,2,3,1480,6232,1,0,0,4,7,1100,0,1968,0,98105,47.7405,-122.397,1020,325393
"51901",0,580000,3,3.25,2770,10000,1,0,0,3,6,3010,0,1942,0,98155,47.6235,-122.211,1260,13204
"51911",0,219900,3,4,2410,3757,1,0,0,3,7,1200,1090,1944,0,98030,47.442,-122.257,1010,7800
"51921",0,525000,3,1,1300,14046,2,0,0,4,9,1650,0,2000,0,98039,47.4829,-122.382,1510,10113
"51931",0,606000,3,1.5,1590,9154,1.5,0,0,3,9,1250,320,1956,0,98027,47.492,-122.313,1860,12043
"51941",0,415000,5,3,1990,2500,2,0,0,3,9,1070,0,1986,0,98102,47.5342,-122.28,3220,5253
"51951",0,452000,3,1,2040,13000,1,0,0,3,8,1540,1250,2009,0,98199,47.5199,-121.321,1290,6826
"51961",0,1700000,2,2.5,1900,5500,3,0,0,4,8,1030,0,2006,0,98125,47.4862,-122.309,2720,4000
"51971",0,402000,3,1.75,2050,16471,1,1,0,3,8,1280,0,2013,0,98056,47.7311,-122.339,1430,7871
"51981",0,7e+05,3,2,1340,10578,2,0,0,3,7,1870,0,2006,0,98106,47.5297,-122.327,1330,10800
"51991",0,367500,3,2.25,2300,6000,2,0,4,3,10,720,0,2012,0,98008,47.6628,-122.081,1450,16907
"52001",0,1755000,5,3.25,2310,1547,2,0,2,4,8,780,0,2003,0,98177,47.6867,-122.283,1880,4000
"5201",0,256883,4,3,2980,11520,2,0,0,3,7,2620,190,2000,0,98115,47.6995,-122.176,2470,6054
"52021",0,605000,5,1.5,1910,6840,1,0,0,3,7,1430,390,1956,0,98059,47.4801,-122.193,3140,12123
"52031",0,320000,3,2,1480,5040,1,0,0,3,8,1320,0,1958,0,98070,47.6473,-122.197,2010,5612
"52041",0,299000,3,2.25,2470,13068,1,0,0,4,8,2160,0,1988,1979,98177,47.5805,-122.052,1460,9256
"52051",0,1881580,2,2.5,2400,3464,1,0,0,4,8,1180,570,1959,0,98117,47.6264,-122.312,1270,55322
"52061",0,523000,4,2.5,3680,4895,2,0,0,3,8,1440,700,1948,0,98168,47.6707,-121.965,2750,5000
"5207",0,775000,2,1,1510,9535,1.5,0,0,4,8,1300,0,2005,0,98033,47.2921,-122.322,1050,9750
"5208",0,139000,4,1.75,960,5172,1,0,0,3,12,1010,0,1994,0,98033,47.6086,-122.231,1010,2036
"5209",0,415000,3,1.5,2920,9892,2,0,0,4,7,1260,850,1942,0,98059,47.5418,-122.187,1730,6300
"52101",0,423500,4,2.5,2420,4500,2,0,0,3,9,1920,0,1970,0,98042,47.7726,-122.292,2490,19009
"52111",0,350000,4,1.75,910,4635,1,0,0,4,5,1120,700,1983,0,98199,47.5274,-122.228,1330,4416
"52121",0,280000,4,2,2540,4050,1,0,0,4,8,1420,0,2013,0,98010,47.678,-122.383,2470,9085
"52131",0,280000,4,1.75,2160,6200,2,0,0,3,8,1040,0,1919,0,98004,47.6402,-122.305,2242,4000
