"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"8262",42428,774.635,284.889318775094,190.153383531738,1.49820799127428,0.744642006895424,42844,232.424197113862,0.724484742926421,0.990290355709084,0.888522015205474,0.815840334461082,0.00671465350181705,0.00183494926131567,0.66559545133357,0.99720042414377,"SIRA"
"8268",42436,761.749,280.427357264594,193.304348592364,1.45070382175392,0.72445644300886,42920,232.446108421676,0.79183460217943,0.988723205964585,0.919010597030155,0.828899543500506,0.00660824199416991,0.001924302318206,0.687074453215348,0.996741535108987,"SIRA"
"8270",42438,782.142,297.97356212069,182.221067806203,1.63523112726785,0.791217885380477,43022,232.45158592591,0.790735806517729,0.986425549718749,0.87175321430767,0.780108088353689,0.00702138560065718,0.00160406406702843,0.608568629514847,0.995150366061416,"SIRA"
"8276",42463,796.355,308.323859798763,175.962439485385,1.75221405602513,0.821154101887088,43014,232.520043841578,0.671351778656126,0.987190217138606,0.841408926999619,0.754142232110545,0.00726100039560942,0.00144873606398964,0.568730506252675,0.996537587146226,"SIRA"
"8277",42464,790.375,301.724466517811,179.843492600819,1.67770577714212,0.802945783215889,42978,232.522781738981,0.679641485275288,0.988040392759086,0.85420945768509,0.770646094506412,0.00710541791912704,0.00154592819114841,0.593895402977986,0.996381748594315,"SIRA"
"8294",42552,771.434,283.162619853805,191.901941550214,1.47555891079773,0.735329926985344,42998,232.76359059692,0.760617760617761,0.989627424531374,0.898529395026309,0.822013833312797,0.00665450789278541,0.00187418393910838,0.675706742157598,0.99704510447675,"SIRA"
"8298",42558,776.179,299.332386870856,182.075520846693,1.64400126650135,0.793728623911121,43129,232.780000311107,0.811927655677656,0.986760648287695,0.887702202328899,0.777663929869165,0.00703351630412275,0.00158679229859768,0.604761187819553,0.994228158706206,"SIRA"
"8309",42616,791.872,302.538277537893,180.742844484106,1.67386033124258,0.801927464504633,43110,232.93856794965,0.677670705721464,0.98854094177685,0.854028913151911,0.769947425645915,0.00709917114552968,0.001538975456807,0.592819038258773,0.992296271746738,"SIRA"
"8310",42617,787.075,294.130903481831,185.127047117257,1.5888056773008,0.777078579425408,43193,232.941300927891,0.688960020692888,0.986664505822703,0.864491052087986,0.791964727848737,0.0069017270920485,0.00167479209991721,0.627208130156523,0.996511838041904,"SIRA"
"8314",42640,764.772,278.399617500029,195.584443114414,1.42342413878577,0.711652852910173,43082,233.00415058,0.720513687056438,0.989740494870247,0.916142650388615,0.836941345941237,0.00652907170497255,0.00197611080707977,0.700470816545929,0.997067068786455,"SIRA"
"8319",42669,770.878,287.299130934306,189.388316061243,1.5169844524168,0.751965434634376,43062,233.083371638357,0.801988572287798,0.990873624076912,0.902300141857885,0.811291600083728,0.00673320515911565,0.00179932464288971,0.658194060366416,0.998470156248941,"SIRA"
"8320",42670,773.906,289.501137222407,188.446170152794,1.53625375876664,0.759134218517885,43215,233.086102918748,0.768067680676807,0.987388638204327,0.895274221211565,0.80513018067933,0.00678465285264606,0.00175861924182234,0.648234607840731,0.995852852857942,"SIRA"
"8321",42674,773.888,285.477786787627,190.991344667402,1.49471583272408,0.743241261290382,43160,233.097027720279,0.782019095090619,0.988739573679333,0.895399797689429,0.816515464629422,0.00668973582948932,0.0018341987341954,0.666697503979,0.996523314835035,"SIRA"
"8325",42685,766.452,289.815410600487,188.096591766109,1.54077970195686,0.76076959669542,43145,233.127068284703,0.700799553432169,0.989338277900104,0.913093447334774,0.804398454180446,0.00678963126626418,0.00175352055532161,0.647056873087891,0.996972096065496,"SIRA"
"8326",42686,794.621,307.03411937166,178.553067969896,1.71956787336427,0.813516771909321,43365,233.129799053157,0.830774021525467,0.984342211460856,0.849523207465248,0.759296066281664,0.00719285291129786,0.00147477423534666,0.576530516270809,0.991383353793399,"SIRA"
"8339",42767,767.672,280.710996373956,194.858042774708,1.44059230184566,0.719821776778264,43235,233.350885170142,0.757823298011837,0.989175436567596,0.91194206689243,0.831285158702077,0.0065637289586353,0.00193343915520443,0.691035015078337,0.995499723027649,"SIRA"
"8340",42769,763.413,282.815559705641,193.140450201848,1.46429999210458,0.730493012271318,43159,233.356341436821,0.773791431466204,0.990963646052967,0.92218883015887,0.825118468303872,0.00661262970155115,0.00189068508268234,0.680820486736129,0.996925433352351,"SIRA"
"8341",42776,773.343,284.479035980973,192.881798670946,1.47488792587574,0.735045650375728,43299,233.375437365613,0.787481590574374,0.987921199103905,0.898805492080771,0.820360757202588,0.006650435664414,0.00185801565255853,0.672991771958004,0.992587438674576,"SIRA"
"8343",42791,773.403,290.724916607685,188.219601238936,1.54460489074474,0.762137869693365,43176,233.416351952391,0.769317895796627,0.991083009079118,0.898981169995463,0.802877010598205,0.00679406689742435,0.00174142859688636,0.644611494147109,0.995670066489899,"SIRA"
"8344",42795,767.708,282.042444048485,194.240953146009,1.45202357937606,0.725052070607614,43198,233.427261297693,0.721183013144591,0.99067086439187,0.912453543778973,0.827631678222036,0.0065905466537793,0.00190743445151621,0.684974194796625,0.994598682108831,"SIRA"
"8351",42827,771.36,285.850801414615,192.773039456489,1.48283599314796,0.738381344856181,43593,233.514517712224,0.792314950141528,0.982428371527539,0.904509826176155,0.816910488116916,0.00667454646402071,0.00183357809092521,0.667342745595418,0.98955984293507,"SIRA"
"8359",42853,776.166,279.265676632468,197.158626783444,1.41645172310522,0.708222330571927,43392,233.585389548524,0.726716185049518,0.987578355457227,0.893885445136015,0.836427134065381,0.0065168290815688,0.00196756254145359,0.699610350600827,0.990964286610788,"SIRA"
"8373",42910,775.828,294.152807793547,186.53490811271,1.57693168946056,0.773215888515531,43416,233.740687225365,0.733955938697318,0.988345310484614,0.895854500250604,0.794623342128412,0.0068551108784327,0.00168592992665828,0.631426255855328,0.9957160724157,"SIRA"
"8378",42933,769.443,286.155020501953,191.396997602271,1.49508625572378,0.743390433262041,43310,233.803321991187,0.728851540616246,0.991295312860771,0.91127235294967,0.817051266761162,0.0066651531572905,0.00183226011044124,0.66757277251602,0.998078876884121,"SIRA"
"8382",42945,771.134,285.026645278766,192.373160509388,1.48163415584606,0.737881355322595,43412,233.835994339305,0.805540966386555,0.989242605731134,0.907533712953748,0.820400472070271,0.00663701584069778,0.00185462548513189,0.673056934573123,0.997224143092587,"SIRA"
"8392",42989,786.826,287.248273718908,191.264907782829,1.50183469120777,0.746083633718091,43594,233.955753912187,0.719697984330007,0.986121943386705,0.872589136919414,0.814472271262904,0.00668190173576747,0.00181378188722966,0.663365080656154,0.996264691065253,"SIRA"
"8393",42999,783.441,285.957883801898,191.807685011398,1.49085728126538,0.741678979144552,43581,233.98296344834,0.754500789612213,0.986645556549873,0.880350525747803,0.818242743782633,0.00665033800325352,0.00183887467701752,0.669521187752931,0.998160537722899,"SIRA"
"8396",43010,791.397,310.435208177849,177.31199699177,1.75078513267356,0.820830180252729,43510,234.012890283974,0.746390392891851,0.98850838887612,0.862959685256881,0.753822002528488,0.00721774490067075,0.00143766112434098,0.568247611496059,0.99487946988456,"SIRA"
"8400",43022,788.25,292.156481558249,188.717298985962,1.54811712083682,0.763383138798777,43500,234.045533376726,0.703088739990195,0.989011494252874,0.870106676542064,0.801096495030396,0.00679086238571543,0.00172521815180754,0.641755594349986,0.993512823006023,"SIRA"
"8406",43047,795.871,293.756702166808,187.080404441511,1.57021630909852,0.770983654950418,43603,234.113525201374,0.699405342171963,0.98724858381304,0.854018727024768,0.796964030010229,0.00682409232157429,0.00169816364219932,0.635151665130146,0.997325503338437,"SIRA"
"8409",43068,779.01,286.960260710522,193.008428987883,1.48677579634896,0.740009544766477,43897,234.170623077819,0.775245706879793,0.981114882566007,0.891822660191043,0.816038508251999,0.0066629576648677,0.00182259187412013,0.665918846950147,0.990072023978087,"SIRA"
"8413",43103,771.537,287.477176160609,191.502630108276,1.50116568110876,0.745818694561401,43632,234.265755279596,0.716734843193987,0.987875870920425,0.909921331468407,0.814902102519316,0.00666953985014058,0.0018142510696605,0.664065436690402,0.996872243570135,"SIRA"
"8416",43126,784.094,289.984833014355,189.72776887002,1.52842588484251,0.756262857660613,43628,234.328249697403,0.795051896097192,0.988493627945356,0.881480646297558,0.808070709290521,0.00672413006108508,0.00176853364922009,0.652978271213285,0.998028891962098,"SIRA"
"8417",43128,792.5,295.299281585836,186.827756487712,1.58059641210357,0.774419404785981,43758,234.333683206956,0.688934681554608,0.985602632661456,0.862920211137271,0.79354640467976,0.00684704325695223,0.00167483546124173,0.629715896380174,0.995326686463084,"SIRA"
"8432",43197,766.806,285.232744200699,193.264985912279,1.47586352931081,0.735458820736278,43571,234.52106219682,0.739067205036956,0.991416309012876,0.923192878314912,0.82220946565589,0.00660306836587493,0.00186146744653965,0.676028405414144,0.997725668328875,"SIRA"
"8450",43267,784.55,298.763788386797,185.371094887437,1.61170644521583,0.784237790344785,43743,234.71100396457,0.751946472019465,0.989118258921427,0.883334909505009,0.785607269314378,0.00690511910663546,0.00162245593474881,0.617178781599593,0.994711020154514,"SIRA"
"8455",43298,778.205,296.696750534977,186.390028549585,1.59180591818005,0.778037940362643,43736,234.795071941349,0.685713380738958,0.98998536674593,0.898441214908704,0.791363813449211,0.00685243545972047,0.00165778981237084,0.626256685236878,0.99687909785988,"SIRA"
"8456",43305,782.271,295.851569572349,187.290777580144,1.57963768101582,0.77410554122011,43828,234.814050867396,0.71092031388515,0.988066989139363,0.889269599495436,0.793688710885726,0.0068318108664669,0.00167230854902532,0.629941769787445,0.995079756402044,"SIRA"
"8459",43314,783.459,284.043407238573,196.079890170689,1.44861059944143,0.723507386372327,44156,234.838450089969,0.721611355457817,0.980931243772081,0.88675900711531,0.826769585582122,0.00655777363528127,0.0018900537347184,0.683547947643634,0.990194802183007,"SIRA"
"8463",43318,797.664,304.004135039013,182.181692106961,1.66868652674786,0.800544187334237,43868,234.849293375215,0.797576962733834,0.987462387161484,0.855535976512147,0.772520062416508,0.00701796331868999,0.00154180668478035,0.596787246836005,0.995850838130191,"SIRA"
"8465",43326,789.014,293.827176096792,188.856483192476,1.55582255440674,0.766078667517672,44099,234.870978443902,0.802987619541849,0.982471257851652,0.874558853937635,0.799350766542203,0.0067817748256657,0.00170794040042434,0.638961647971607,0.994110943315129,"SIRA"
"8479",43390,768.192,281.718567342911,197.212218208794,1.4285046327335,0.71411075810495,43855,235.044386969906,0.766039334769252,0.989396876068863,0.923974432623591,0.83432337877754,0.00649270724459348,0.00194063221568959,0.69609550037477,0.994375647110299,"SIRA"
"8486",43400,774.798,293.51314451249,188.722423392317,1.55526375317009,0.76588485011568,43739,235.071470496754,0.807381776239908,0.992249479869224,0.908495146594549,0.800889073936348,0.00676297568001129,0.00171635478025965,0.641423308750621,0.997582422538272,"SIRA"
"8488",43409,796.222,289.739122742417,192.829009713075,1.50257019508394,0.746374388922232,44138,235.09584300325,0.726632072313358,0.983483619556844,0.860441401339133,0.811405241991617,0.00667463251266828,0.00178467178921857,0.658378466731474,0.989259861195775,"SIRA"
"8491",43417,807.149,316.317735919527,175.928594240461,1.79798933359964,0.831063979895904,43992,235.117505332475,0.795255975821962,0.986929441716676,0.837456484096292,0.743295359803318,0.0072855732989273,0.00137179489123505,0.552487991905144,0.99336751638733,"SIRA"
"8492",43424,783.626,290.294913720592,191.432664497262,1.51643354326682,0.751755426558691,44002,235.136458233469,0.770543873658061,0.986864233443934,0.888632138272034,0.809991657173114,0.00668512605288762,0.00177505390466956,0.656086484690047,0.994911552668002,"SIRA"
"8504",43471,771.879,284.220212500856,195.246216256276,1.45570151345619,0.726700888003062,43891,235.263673883543,0.823314393939394,0.990430840035543,0.916876926507642,0.827751382681253,0.00653815675969857,0.00189336677278475,0.685172351530726,0.997406429101615,"SIRA"
"8515",43537,787.024,301.865003298649,183.940500091837,1.64110135151277,0.792903759072794,43936,235.442201100684,0.736068844255089,0.990918608885652,0.883267826777202,0.779958585884002,0.00693352787970344,0.00158277871660124,0.608335395694172,0.998340040046762,"SIRA"
"8516",43539,796.581,295.257688135211,189.717507387818,1.55630174674206,0.766244667731096,44192,235.447608903179,0.660803181155901,0.985223569876901,0.862240517960789,0.797430916668824,0.00678145313707735,0.00169151091772496,0.635896066859281,0.989646159599504,"SIRA"
"8519",43545,781.37,294.441868098793,188.890889111087,1.55879338322999,0.767104770093718,44022,235.463831565471,0.69672,0.989164508654764,0.896261400958446,0.799695481780013,0.00676178362840264,0.0017058451359769,0.639512863579368,0.996868420237982,"SIRA"
"8520",43549,788.619,296.074824491648,188.79507574123,1.56823382881797,0.770317928394672,44372,235.474646052758,0.800282999797857,0.981452267195529,0.879941050261696,0.795321407205294,0.00679865954422944,0.00167792963852167,0.63253614075901,0.991964573888243,"SIRA"
"8531",43616,779.161,284.575666114496,196.277098160872,1.44986689115025,0.724077625174322,44222,235.655714938486,0.713344127700636,0.986296413549817,0.902820237411735,0.828095100877923,0.00652457048134849,0.00189257261154617,0.685741496098018,0.994233891080355,"SIRA"
"8537",43629,792.654,295.056066474018,189.226485847504,1.55927467105108,0.767270322907279,44322,235.690831593531,0.766321816872464,0.984364423988087,0.872605230229814,0.798800154865774,0.00676284275307749,0.00169848460118445,0.638081687413585,0.994944613245534,"SIRA"
"8539",43634,775.132,298.958161191451,186.938009929475,1.59923688769468,0.780385878797002,44262,235.704336606211,0.797929924658035,0.985811757263567,0.912606501886213,0.78841914088195,0.00685149564998512,0.00163302858350394,0.621604741709032,0.994093232507007,"SIRA"
"8540",43634,778.307,293.979121067478,189.264273776355,1.55327318358488,0.765192329792954,43994,235.704336606211,0.767663617171006,0.99181706596354,0.905175974837012,0.801772369923199,0.00673738646622996,0.00171741624248881,0.642838933172264,0.998504476260789,"SIRA"
"8548",43678,767.654,276.277855546554,202.081735242632,1.3671589627575,0.681901686937741,44155,235.823147368833,0.797043795620438,0.989197146416034,0.931411452219437,0.853572382420263,0.00632533210189463,0.0020712118150557,0.728585812030604,0.996092623055595,"SIRA"
"8550",43684,776.51,286.797533206869,194.51490755908,1.47442443772471,0.734848993054718,44082,235.839344198992,0.788249517313557,0.990971371534867,0.910412383604684,0.822319988466845,0.00656527637594701,0.00185180888584278,0.676210163432113,0.997020790002125,"SIRA"
