age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,label
39, Local-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,2202,0,44, United-States, <=50K
52, Private,9, Divorced, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
58, State-gov,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Federal-gov,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private,7, Never-married, Sales, Own-child, White, Male,0,0,18, United-States, <=50K
45, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
35, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, Mexico, <=50K
26, Private,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, State-gov,10, Separated, Exec-managerial, Own-child, White, Male,0,2339,40, United-States, <=50K
27, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
43, Private,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,50, United-States, >50K
56, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
31, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,2463,0,38, United-States, <=50K
22, Private,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
43, State-gov,9, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
66, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,5556,0,26, United-States, >50K
39, Private,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,45, Philippines, >50K
60, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
37, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
50, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Self-emp-not-inc,11, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
53, Self-emp-not-inc,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
27, Private,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
38, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
23, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Local-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Federal-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
40, Private,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,48, United-States, <=50K
34, Federal-gov,10, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
36, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, >50K
32, Private,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,28, United-States, <=50K
29, Federal-gov,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
33, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, State-gov,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
58, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
64, Self-emp-not-inc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
20, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
40, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private,9, Never-married, Sales, Not-in-family, White, Female,0,1980,40, United-States, <=50K
79, Self-emp-not-inc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K
36, Private,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
23, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1573,30, United-States, <=50K
27, Private,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
46, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
58, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, Peru, <=50K
18, Private,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
46, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
40, Private,10, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
30, Private,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,1617,40, United-States, <=50K
52, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
67, Local-gov,9, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,20, United-States, <=50K
31, Private,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,50, United-States, >50K
37, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
53, State-gov,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,40, United-States, >50K
62, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
67, ?,4, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, <=50K
58, Private,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, >50K
23, Private,12, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private,10, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,55, United-States, >50K
61, Local-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
28, ?,6, Separated, ?, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, United-States, <=50K
20, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19, ?,10, Never-married, ?, Not-in-family, White, Female,0,0,32, United-States, <=50K
43, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, State-gov,10, Never-married, Other-service, Own-child, White, Female,0,0,65, United-States, <=50K
60, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
33, Private,3, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Mexico, <=50K
43, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Federal-gov,10, Married-civ-spouse, Sales, Husband, White, Male,0,1902,37, United-States, <=50K
26, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private,10, Divorced, Exec-managerial, Unmarried, White, Female,0,625,40, United-States, <=50K
62, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
20, Private,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private,6, Separated, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
40, Private,10, Divorced, Other-service, Not-in-family, White, Female,0,0,48, United-States, <=50K
22, ?,5, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States, <=50K
37, Private,10, Widowed, Other-service, Not-in-family, White, Female,2354,0,40, ?, <=50K
32, Local-gov,13, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,46, United-States, <=50K
30, Private,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
29, Local-gov,11, Divorced, Protective-serv, Unmarried, White, Male,0,0,56, United-States, <=50K
39, State-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, <=50K
33, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,9, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
32, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Local-gov,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,38, United-States, >50K
24, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
32, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,42, United-States, <=50K
24, Private,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
24, Private,10, Never-married, Other-service, Not-in-family, White, Female,0,0,53, United-States, <=50K
43, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,38, Puerto-Rico, <=50K
23, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private,9, Divorced, Other-service, Other-relative, White, Female,0,0,14, United-States, <=50K
43, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
32, Private,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc,10, Married-civ-spouse, Transport-moving, Husband, White, Male,2829,0,30, United-States, <=50K
48, Self-emp-inc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
25, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
27, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
43, Private,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
20, Private,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, State-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, >50K
53, Private,3, Married-civ-spouse, Craft-repair, Husband, Other, Male,5178,0,40, Puerto-Rico, >50K
36, Private,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,55, Japan, >50K
37, Private,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
63, ?,13, Married-civ-spouse, ?, Husband, White, Male,7688,0,54, United-States, >50K
31, Private,9, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
63, Private,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
73, Private,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
32, Private,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private,10, Never-married, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K
53, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private,13, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private,8, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
56, Self-emp-inc,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1651,40, United-States, <=50K
25, Private,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, ?,9, Married-civ-spouse, ?, Other-relative, White, Male,0,0,16, United-States, <=50K
29, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
18, Private,9, Never-married, Transport-moving, Own-child, White, Male,1055,0,25, United-States, <=50K
43, Private,9, Separated, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private,11, Never-married, Adm-clerical, Own-child, White, Female,14344,0,40, United-States, >50K
41, Private,9, Divorced, Craft-repair, Unmarried, White, Female,1506,0,50, United-States, <=50K
19, Private,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
48, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States, >50K
58, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K
24, Private,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,4650,0,40, United-States, <=50K
33, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
